From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
ENSG00000111669	U3KPZ0	unreviewed	U3KPZ0_HUMAN	Triosephosphate isomerase (EC 5.3.1.1)	TPI1	Homo sapiens (Human)	113
ENSG00000111669	U3KQF3	unreviewed	U3KQF3_HUMAN	Triosephosphate isomerase (EC 5.3.1.1)	TPI1	Homo sapiens (Human)	98
ENSG00000111731	Q86YS7	reviewed	C2CD5_HUMAN	C2 domain-containing protein 5 (C2 domain-containing phosphoprotein of 138 kDa)	C2CD5 CDP138 KIAA0528	Homo sapiens (Human)	1000
ENSG00000111731	H0YFC4	unreviewed	H0YFC4_HUMAN	C2 calcium dependent domain containing 5	C2CD5	Homo sapiens (Human)	283
ENSG00000111731	H0YFE9	unreviewed	H0YFE9_HUMAN	C2 calcium dependent domain containing 5	C2CD5	Homo sapiens (Human)	165
ENSG00000111731	H0YGU7	unreviewed	H0YGU7_HUMAN	C2 calcium dependent domain containing 5	C2CD5	Homo sapiens (Human)	182
ENSG00000112305	Q8IYB5	reviewed	SMAP1_HUMAN	Stromal membrane-associated protein 1	SMAP1	Homo sapiens (Human)	467
ENSG00000112305	A0A087X1X9	unreviewed	A0A087X1X9_HUMAN	Small ArfGAP 1	SMAP1	Homo sapiens (Human)	457
ENSG00000112305	H0Y5G0	unreviewed	H0Y5G0_HUMAN	Small ArfGAP 1	SMAP1	Homo sapiens (Human)	125
ENSG00000112305	Q5T6I8	unreviewed	Q5T6I8_HUMAN	Small ArfGAP 1	SMAP1	Homo sapiens (Human)	62
ENSG00000113407	P26639	reviewed	SYTC_HUMAN	Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)	TARS1 TARS	Homo sapiens (Human)	723
ENSG00000113407	D6R9F8	unreviewed	D6R9F8_HUMAN	Threonyl-tRNA synthetase 1	TARS1	Homo sapiens (Human)	129
ENSG00000113407	D6RBR8	unreviewed	D6RBR8_HUMAN	Threonyl-tRNA synthetase 1	TARS1	Homo sapiens (Human)	50
ENSG00000113407	D6RCA5	unreviewed	D6RCA5_HUMAN	Threonyl-tRNA synthetase 1	TARS1	Homo sapiens (Human)	118
ENSG00000113407	D6RCS6	unreviewed	D6RCS6_HUMAN	Threonyl-tRNA synthetase 1	TARS1	Homo sapiens (Human)	66
ENSG00000113407	D6RDJ6	unreviewed	D6RDJ6_HUMAN	Threonyl-tRNA synthetase 1	TARS1	Homo sapiens (Human)	131
ENSG00000113407	D6RHV7	unreviewed	D6RHV7_HUMAN	Threonyl-tRNA synthetase 1	TARS1	Homo sapiens (Human)	56
ENSG00000113407	D6RJ97	unreviewed	D6RJ97_HUMAN	Threonyl-tRNA synthetase 1	TARS1	Homo sapiens (Human)	55
ENSG00000113575	P67775	reviewed	PP2AA_HUMAN	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (PP2A-alpha) (EC 3.1.3.16) (Replication protein C) (RP-C)	PPP2CA	Homo sapiens (Human)	309
ENSG00000113575	A0A8V8TQA1	unreviewed	A0A8V8TQA1_HUMAN	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP2CA	Homo sapiens (Human)	252
ENSG00000113575	A0A8V8TQU8	unreviewed	A0A8V8TQU8_HUMAN	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP2CA	Homo sapiens (Human)	239
ENSG00000113575	A0A8V8TRA6	unreviewed	A0A8V8TRA6_HUMAN	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP2CA	Homo sapiens (Human)	181
ENSG00000113575	A0A8V8TRB3	unreviewed	A0A8V8TRB3_HUMAN	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP2CA	Homo sapiens (Human)	317
ENSG00000113575	B3KQ51	unreviewed	B3KQ51_HUMAN	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP2CA	Homo sapiens (Human)	244
ENSG00000113575	E7ESG8	unreviewed	E7ESG8_HUMAN	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP2CA	Homo sapiens (Human)	145
ENSG00000113851	Q96SW2	reviewed	CRBN_HUMAN	Protein cereblon	CRBN AD-006	Homo sapiens (Human)	442
ENSG00000113851	A0A1W2PPJ5	unreviewed	A0A1W2PPJ5_HUMAN	Protein cereblon	CRBN	Homo sapiens (Human)	490
ENSG00000113851	J3QT51	unreviewed	J3QT51_HUMAN	Cereblon	CRBN	Homo sapiens (Human)	228
ENSG00000113851	J3QT87	unreviewed	J3QT87_HUMAN	Protein cereblon	CRBN	Homo sapiens (Human)	394
ENSG00000114021	Q9NQR4	reviewed	NIT2_HUMAN	Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2)	NIT2 CUA002	Homo sapiens (Human)	276
ENSG00000114021	F8WF58	unreviewed	F8WF58_HUMAN	Nitrilase family member 2	NIT2	Homo sapiens (Human)	44
ENSG00000114021	F8WF70	unreviewed	F8WF70_HUMAN	Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2)	NIT2	Homo sapiens (Human)	92
ENSG00000114021	H7C579	unreviewed	H7C579_HUMAN	Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2)	NIT2	Homo sapiens (Human)	265
ENSG00000114268	Q16877	reviewed	F264_HUMAN	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 (6PF-2-K/Fru-2,6-P2ase 4) (PFK/FBPase 4) (6PF-2-K/Fru-2,6-P2ase testis-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]	PFKFB4	Homo sapiens (Human)	469
ENSG00000114268	C9JJ23	unreviewed	C9JJ23_HUMAN	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	PFKFB4	Homo sapiens (Human)	129
ENSG00000114268	C9JX77	unreviewed	C9JX77_HUMAN	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	PFKFB4	Homo sapiens (Human)	175
ENSG00000114268	C9K0D8	unreviewed	C9K0D8_HUMAN	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	PFKFB4	Homo sapiens (Human)	318
ENSG00000114268	F8WC12	unreviewed	F8WC12_HUMAN	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	PFKFB4	Homo sapiens (Human)	80
ENSG00000114268	F8WDY1	unreviewed	F8WDY1_HUMAN	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	PFKFB4	Homo sapiens (Human)	38
ENSG00000114268	Q66S35	unreviewed	Q66S35_HUMAN	6-phosphofructo-2-kinase/fructose-2, 6-biphosphatase 4 isoform 1 (EC 2.7.1.105, EC 3.1.3.46) (6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4)	PFKFB4	Homo sapiens (Human)	462
ENSG00000114520	O95219	reviewed	SNX4_HUMAN	Sorting nexin-4	SNX4	Homo sapiens (Human)	450
ENSG00000114520	F8W9T3	unreviewed	F8W9T3_HUMAN	Sorting nexin 4	SNX4	Homo sapiens (Human)	155
ENSG00000114520	F8WDD4	unreviewed	F8WDD4_HUMAN	Sorting nexin 4	SNX4	Homo sapiens (Human)	49
ENSG00000114554	Q9UIW2	reviewed	PLXA1_HUMAN	Plexin-A1 (Semaphorin receptor NOV)	PLXNA1 NOV PLXN1	Homo sapiens (Human)	1896
ENSG00000114554	A0A804HKL4	unreviewed	A0A804HKL4_HUMAN	Plexin A1	PLXNA1	Homo sapiens (Human)	398
ENSG00000114742	Q8TAF3	reviewed	WDR48_HUMAN	WD repeat-containing protein 48 (USP1-associated factor 1) (WD repeat endosomal protein) (p80)	WDR48 KIAA1449 UAF1	Homo sapiens (Human)	677
ENSG00000114742	C9JC24	unreviewed	C9JC24_HUMAN	WD repeat domain 48	WDR48	Homo sapiens (Human)	162
ENSG00000114742	F8W6P2	unreviewed	F8W6P2_HUMAN	WD repeat domain 48	WDR48	Homo sapiens (Human)	74
ENSG00000114742	F8W7Q3	unreviewed	F8W7Q3_HUMAN	WD repeat domain 48	WDR48	Homo sapiens (Human)	134
ENSG00000114742	F8W7Y5	unreviewed	F8W7Y5_HUMAN	WD repeat domain 48	WDR48	Homo sapiens (Human)	63
ENSG00000114742	F8W9K4	unreviewed	F8W9K4_HUMAN	WD repeat domain 48	WDR48	Homo sapiens (Human)	120
ENSG00000115041	Q9Y2W7	reviewed	CSEN_HUMAN	Calsenilin (A-type potassium channel modulatory protein 3) (DRE-antagonist modulator) (DREAM) (Kv channel-interacting protein 3) (KChIP3)	KCNIP3 CSEN DREAM KCHIP3	Homo sapiens (Human)	256
ENSG00000115041	A0A8V8TMV8	unreviewed	A0A8V8TMV8_HUMAN	Potassium voltage-gated channel interacting protein 3	KCNIP3	Homo sapiens (Human)	234
ENSG00000115073	P42025	reviewed	ACTY_HUMAN	Beta-centractin (Actin-related protein 1B) (ARP1B)	ACTR1B CTRN2	Homo sapiens (Human)	376
ENSG00000115271	P28676	reviewed	GRAN_HUMAN	Grancalcin	GCA GCL	Homo sapiens (Human)	217
ENSG00000115271	C9JIZ3	unreviewed	C9JIZ3_HUMAN	Grancalcin	GCA	Homo sapiens (Human)	132
ENSG00000115271	C9JV47	unreviewed	C9JV47_HUMAN	Grancalcin	GCA	Homo sapiens (Human)	87
ENSG00000115271	C9JWQ8	unreviewed	C9JWQ8_HUMAN	Grancalcin	GCA	Homo sapiens (Human)	146
ENSG00000115271	H7BXD5	unreviewed	H7BXD5_HUMAN	Grancalcin	GCA	Homo sapiens (Human)	198
ENSG00000115271	H7C2Z6	unreviewed	H7C2Z6_HUMAN	Grancalcin	GCA	Homo sapiens (Human)	146
ENSG00000115419	O94925	reviewed	GLSK_HUMAN	Glutaminase kidney isoform, mitochondrial (GLS) (EC 3.5.1.2) (K-glutaminase) (L-glutamine amidohydrolase) [Cleaved into: Glutaminase kidney isoform, mitochondrial 68 kDa chain; Glutaminase kidney isoform, mitochondrial 65 kDa chain]	GLS GLS1 KIAA0838	Homo sapiens (Human)	669
ENSG00000115419	A0A994J3S8	unreviewed	A0A994J3S8_HUMAN	Glutaminase	GLS	Homo sapiens (Human)	34
ENSG00000115419	A0A9L9PXA4	unreviewed	A0A9L9PXA4_HUMAN	Glutaminase	GLS	Homo sapiens (Human)	46
ENSG00000115419	B7Z509	unreviewed	B7Z509_HUMAN	glutaminase (EC 3.5.1.2)	GLS	Homo sapiens (Human)	174
ENSG00000115419	B8ZZC5	unreviewed	B8ZZC5_HUMAN	glutaminase (EC 3.5.1.2)	GLS	Homo sapiens (Human)	103
ENSG00000115419	H7BZD1	unreviewed	H7BZD1_HUMAN	glutaminase (EC 3.5.1.2)	GLS	Homo sapiens (Human)	183
ENSG00000115419	H7C201	unreviewed	H7C201_HUMAN	glutaminase (EC 3.5.1.2)	GLS	Homo sapiens (Human)	661
ENSG00000115464	Q70CQ2	reviewed	UBP34_HUMAN	Ubiquitin carboxyl-terminal hydrolase 34 (EC 3.4.19.12) (Deubiquitinating enzyme 34) (Ubiquitin thioesterase 34) (Ubiquitin-specific-processing protease 34)	USP34 KIAA0570 KIAA0729	Homo sapiens (Human)	3546
ENSG00000115464	A0A0C4DG73	unreviewed	A0A0C4DG73_HUMAN	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	USP34	Homo sapiens (Human)	810
ENSG00000115464	H7BZ73	unreviewed	H7BZ73_HUMAN	Ubiquitin specific peptidase 34	USP34	Homo sapiens (Human)	45
ENSG00000115464	H7C150	unreviewed	H7C150_HUMAN	Ubiquitin specific peptidase 34	USP34	Homo sapiens (Human)	424
ENSG00000115464	H7C183	unreviewed	H7C183_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	USP34	Homo sapiens (Human)	1223
ENSG00000115677	Q00341	reviewed	VIGLN_HUMAN	Vigilin (High density lipoprotein-binding protein) (HDL-binding protein)	HDLBP HBP VGL	Homo sapiens (Human)	1268
ENSG00000115677	A0A024R4E5	unreviewed	A0A024R4E5_HUMAN	Vigilin	HDLBP hCG_33048	Homo sapiens (Human)	1268
ENSG00000115677	C9J5E5	unreviewed	C9J5E5_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	221
ENSG00000115677	C9J739	unreviewed	C9J739_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	19
ENSG00000115677	C9JB08	unreviewed	C9JB08_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	14
ENSG00000115677	C9JBS3	unreviewed	C9JBS3_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	69
ENSG00000115677	C9JE93	unreviewed	C9JE93_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	36
ENSG00000115677	C9JEJ8	unreviewed	C9JEJ8_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	79
ENSG00000115677	C9JES8	unreviewed	C9JES8_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	147
ENSG00000115677	C9JHN6	unreviewed	C9JHN6_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	81
ENSG00000115677	C9JHS7	unreviewed	C9JHS7_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	126
ENSG00000115677	C9JHS9	unreviewed	C9JHS9_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	17
ENSG00000115677	C9JHZ8	unreviewed	C9JHZ8_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	141
ENSG00000115677	C9JIZ1	unreviewed	C9JIZ1_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	224
ENSG00000115677	C9JK79	unreviewed	C9JK79_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	128
ENSG00000115677	C9JMQ6	unreviewed	C9JMQ6_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	46
ENSG00000115677	C9JQ82	unreviewed	C9JQ82_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	53
ENSG00000115677	C9JT62	unreviewed	C9JT62_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	96
ENSG00000115677	C9JZI8	unreviewed	C9JZI8_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	164
ENSG00000115677	H0Y394	unreviewed	H0Y394_HUMAN	Vigilin	HDLBP	Homo sapiens (Human)	973
ENSG00000115677	H7BZC3	unreviewed	H7BZC3_HUMAN	Vigilin	HDLBP	Homo sapiens (Human)	267
ENSG00000115677	H7C0A4	unreviewed	H7C0A4_HUMAN	Vigilin	HDLBP	Homo sapiens (Human)	332
ENSG00000115677	H7C2D1	unreviewed	H7C2D1_HUMAN	Vigilin	HDLBP	Homo sapiens (Human)	308
ENSG00000115677	H7C3D0	unreviewed	H7C3D0_HUMAN	High density lipoprotein binding protein	HDLBP	Homo sapiens (Human)	126
ENSG00000115839	Q15042	reviewed	RB3GP_HUMAN	Rab3 GTPase-activating protein catalytic subunit (RAB3 GTPase-activating protein 130 kDa subunit) (Rab3-GAP p130) (Rab3-GAP)	RAB3GAP1 KIAA0066 RAB3GAP	Homo sapiens (Human)	981
ENSG00000115839	A0A8I5KRB1	unreviewed	A0A8I5KRB1_HUMAN	RAB3 GTPase activating protein catalytic subunit 1	RAB3GAP1	Homo sapiens (Human)	36
ENSG00000115839	A0A8I5KRH8	unreviewed	A0A8I5KRH8_HUMAN	Rab3 GTPase-activating protein catalytic subunit	RAB3GAP1	Homo sapiens (Human)	789
ENSG00000115839	A0A8I5KSB6	unreviewed	A0A8I5KSB6_HUMAN	RAB3 GTPase activating protein catalytic subunit 1	RAB3GAP1	Homo sapiens (Human)	62
ENSG00000115839	A0A8I5KT44	unreviewed	A0A8I5KT44_HUMAN	RAB3 GTPase activating protein catalytic subunit 1	RAB3GAP1	Homo sapiens (Human)	135
ENSG00000115839	A0A8I5KW23	unreviewed	A0A8I5KW23_HUMAN	RAB3 GTPase activating protein catalytic subunit 1	RAB3GAP1	Homo sapiens (Human)	54
ENSG00000115839	A0A8I5KWG9	unreviewed	A0A8I5KWG9_HUMAN	RAB3 GTPase activating protein catalytic subunit 1	RAB3GAP1	Homo sapiens (Human)	62
ENSG00000115839	A0A8J9AUI2	unreviewed	A0A8J9AUI2_HUMAN	Rab3 GTPase-activating protein catalytic subunit	RAB3GAP1	Homo sapiens (Human)	1024
ENSG00000115839	C9J1R5	unreviewed	C9J1R5_HUMAN	RAB3 GTPase activating protein catalytic subunit 1	RAB3GAP1	Homo sapiens (Human)	58
ENSG00000115919	Q16719	reviewed	KYNU_HUMAN	Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase)	KYNU	Homo sapiens (Human)	465
ENSG00000115919	A0A087WYM2	unreviewed	A0A087WYM2_HUMAN	Kynureninase	KYNU	Homo sapiens (Human)	168
ENSG00000115919	A0A087WYQ7	unreviewed	A0A087WYQ7_HUMAN	Kynureninase	KYNU	Homo sapiens (Human)	157
ENSG00000115919	A0A087X297	unreviewed	A0A087X297_HUMAN	Kynureninase	KYNU	Homo sapiens (Human)	236
ENSG00000115919	B8ZZA3	unreviewed	B8ZZA3_HUMAN	Kynureninase	KYNU	Homo sapiens (Human)	148
ENSG00000115919	F8WEP1	unreviewed	F8WEP1_HUMAN	Kynureninase	KYNU	Homo sapiens (Human)	76
ENSG00000115956	P08567	reviewed	PLEK_HUMAN	Pleckstrin (Platelet 47 kDa protein) (p47)	PLEK P47	Homo sapiens (Human)	350
ENSG00000116649	P19623	reviewed	SPEE_HUMAN	Spermidine synthase (SPDSY) (EC 2.5.1.16) (Putrescine aminopropyltransferase)	SRM SPS1 SRML1	Homo sapiens (Human)	302
ENSG00000116649	K7EKM4	unreviewed	K7EKM4_HUMAN	Spermidine synthase	SRM	Homo sapiens (Human)	93
ENSG00000116649	K7EL89	unreviewed	K7EL89_HUMAN	Spermidine synthase	SRM	Homo sapiens (Human)	83
ENSG00000116649	K7EQ47	unreviewed	K7EQ47_HUMAN	Spermidine synthase	SRM	Homo sapiens (Human)	134
ENSG00000116649	K7ESL0	unreviewed	K7ESL0_HUMAN	Spermidine synthase	SRM	Homo sapiens (Human)	119
ENSG00000116698	Q92540	reviewed	SMG7_HUMAN	Nonsense-mediated mRNA decay factor SMG7 (SMG-7 homolog) (hSMG-7)	SMG7 C1orf16 EST1C KIAA0250	Homo sapiens (Human)	1137
ENSG00000116698	A0A8I5KSL3	unreviewed	A0A8I5KSL3_HUMAN	Nonsense-mediated mRNA decay factor	SMG7	Homo sapiens (Human)	1216
ENSG00000116698	A0A8I5KYV3	unreviewed	A0A8I5KYV3_HUMAN	Nonsense-mediated mRNA decay factor	SMG7	Homo sapiens (Human)	1187
ENSG00000116698	B1ALB4	unreviewed	B1ALB4_HUMAN	SMG7 nonsense mediated mRNA decay factor	SMG7	Homo sapiens (Human)	756
ENSG00000116698	D6R9J3	unreviewed	D6R9J3_HUMAN	SMG7 nonsense mediated mRNA decay factor	SMG7	Homo sapiens (Human)	56
ENSG00000116698	E9PBK2	unreviewed	E9PBK2_HUMAN	SMG7 nonsense mediated mRNA decay factor	SMG7	Homo sapiens (Human)	73
ENSG00000116698	E9PD50	unreviewed	E9PD50_HUMAN	Nonsense-mediated mRNA decay factor	SMG7	Homo sapiens (Human)	1170
ENSG00000116698	E9PEK3	unreviewed	E9PEK3_HUMAN	SMG7 nonsense mediated mRNA decay factor	SMG7	Homo sapiens (Human)	184
ENSG00000117298	P42892	reviewed	ECE1_HUMAN	Endothelin-converting enzyme 1 (ECE-1) (EC 3.4.24.71)	ECE1	Homo sapiens (Human)	770
ENSG00000117298	A0A3B3ISF9	unreviewed	A0A3B3ISF9_HUMAN	Endothelin-converting enzyme 1 (EC 3.4.24.71)	ECE1	Homo sapiens (Human)	842
ENSG00000117298	B4DKB2	unreviewed	B4DKB2_HUMAN	Endothelin-converting enzyme 1 (EC 3.4.24.71)	ECE1	Homo sapiens (Human)	738
ENSG00000117298	E9PHZ1	unreviewed	E9PHZ1_HUMAN	Endothelin-converting enzyme 1	ECE1	Homo sapiens (Human)	134
ENSG00000117298	E9PJG1	unreviewed	E9PJG1_HUMAN	Endothelin-converting enzyme 1	ECE1	Homo sapiens (Human)	77
ENSG00000117298	E9PN99	unreviewed	E9PN99_HUMAN	Endothelin converting enzyme 1	ECE1	Homo sapiens (Human)	103
ENSG00000117448	P14550	reviewed	AK1A1_HUMAN	Aldo-keto reductase family 1 member A1 (EC 1.1.1.2) (EC 1.1.1.372) (EC 1.1.1.54) (Alcohol dehydrogenase [NADP(+)]) (Aldehyde reductase) (Glucuronate reductase) (EC 1.1.1.19) (Glucuronolactone reductase) (EC 1.1.1.20)	AKR1A1 ALDR1 ALR	Homo sapiens (Human)	325
ENSG00000117448	Q5T621	unreviewed	Q5T621_HUMAN	Aldo-keto reductase family 1 member A1	AKR1A1	Homo sapiens (Human)	147
ENSG00000117448	V9GYG2	unreviewed	V9GYG2_HUMAN	Aldo-keto reductase family 1 member A1	AKR1A1	Homo sapiens (Human)	119
ENSG00000117448	V9GYP9	unreviewed	V9GYP9_HUMAN	Aldo-keto reductase family 1 member A1	AKR1A1	Homo sapiens (Human)	140
ENSG00000117528	P28288	reviewed	ABCD3_HUMAN	ATP-binding cassette sub-family D member 3 (EC 3.1.2.-) (EC 7.6.2.-) (70 kDa peroxisomal membrane protein) (PMP70)	ABCD3 PMP70 PXMP1	Homo sapiens (Human)	659
ENSG00000117528	A0A3B3ITW3	unreviewed	A0A3B3ITW3_HUMAN	ATP binding cassette subfamily D member 3	ABCD3	Homo sapiens (Human)	659
ENSG00000117724	P49454	reviewed	CENPF_HUMAN	Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)	CENPF	Homo sapiens (Human)	3114
ENSG00000117724	A0A9L9PXU7	unreviewed	A0A9L9PXU7_HUMAN	Centromere protein F	CENPF	Homo sapiens (Human)	3055
ENSG00000117791	Q969Z3	reviewed	MARC2_HUMAN	Mitochondrial amidoxime reducing component 2 (mARC2) (EC 1.7.-.-) (Molybdenum cofactor sulfurase C-terminal domain-containing protein 2) (MOSC domain-containing protein 2) (Moco sulfurase C-terminal domain-containing protein 2)	MTARC2 MARC2 MOSC2	Homo sapiens (Human)	335
ENSG00000117791	F6V6Z1	unreviewed	F6V6Z1_HUMAN	Mitochondrial amidoxime reducing component 2	MTARC2	Homo sapiens (Human)	94
ENSG00000117791	X1WI34	unreviewed	X1WI34_HUMAN	Mitochondrial amidoxime reducing component 2 (Molybdenum cofactor sulfurase C-terminal domain-containing protein 2)	MTARC2	Homo sapiens (Human)	172
ENSG00000118873	Q9H2M9	reviewed	RBGPR_HUMAN	Rab3 GTPase-activating protein non-catalytic subunit (RGAP-iso) (Rab3 GTPase-activating protein 150 kDa subunit) (Rab3-GAP p150) (Rab3-GAP150) (Rab3-GAP regulatory subunit)	RAB3GAP2 KIAA0839	Homo sapiens (Human)	1393
ENSG00000118873	A0A8I5KRK1	unreviewed	A0A8I5KRK1_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1381
ENSG00000118873	A0A8I5KRP1	unreviewed	A0A8I5KRP1_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1368
ENSG00000118873	A0A8I5KSQ5	unreviewed	A0A8I5KSQ5_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1360
ENSG00000118873	A0A8I5KUS2	unreviewed	A0A8I5KUS2_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	328
ENSG00000118873	A0A8I5KWJ9	unreviewed	A0A8I5KWJ9_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1305
ENSG00000118873	A0A8I5KY07	unreviewed	A0A8I5KY07_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1359
ENSG00000118873	A0A8I5KYQ0	unreviewed	A0A8I5KYQ0_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1397
ENSG00000118873	A0A8I5KZB3	unreviewed	A0A8I5KZB3_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1418
ENSG00000118873	A0A8I5QJC9	unreviewed	A0A8I5QJC9_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	1358
ENSG00000118873	A0A8I5QJG4	unreviewed	A0A8I5QJG4_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	885
ENSG00000118873	F8WDJ2	unreviewed	F8WDJ2_HUMAN	RAB3 GTPase activating non-catalytic protein subunit 2	RAB3GAP2	Homo sapiens (Human)	82
ENSG00000119523	Q9H553	reviewed	ALG2_HUMAN	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2 homolog) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)	ALG2 UNQ666/PRO1298	Homo sapiens (Human)	416
ENSG00000119523	A0A0A0MTE0	unreviewed	A0A0A0MTE0_HUMAN	ALG2 alpha-1,3/1,6-mannosyltransferase	ALG2	Homo sapiens (Human)	138
ENSG00000119862	Q3ZCW2	reviewed	LEGL_HUMAN	Galectin-related protein (Galectin-like protein) (Lectin galactoside-binding-like protein)	LGALSL GRP HSPC159	Homo sapiens (Human)	172
ENSG00000119862	B9A055	unreviewed	B9A055_HUMAN	Galectin like	LGALSL	Homo sapiens (Human)	100
ENSG00000119862	F8WF17	unreviewed	F8WF17_HUMAN	Galectin like	LGALSL	Homo sapiens (Human)	77
ENSG00000119862	U3KQ88	unreviewed	U3KQ88_HUMAN	Galectin	LGALSL	Homo sapiens (Human)	125
ENSG00000119862	U3KQU5	unreviewed	U3KQU5_HUMAN	Galectin like	LGALSL	Homo sapiens (Human)	53
ENSG00000120645	Q9UPP2	reviewed	IQEC3_HUMAN	IQ motif and SEC7 domain-containing protein 3	IQSEC3 KIAA1110	Homo sapiens (Human)	1182
ENSG00000120686	P61960	reviewed	UFM1_HUMAN	Ubiquitin-fold modifier 1	UFM1 C13orf20 BM-002	Homo sapiens (Human)	85
ENSG00000120686	H0Y614	unreviewed	H0Y614_HUMAN	Ubiquitin-fold modifier 1	UFM1	Homo sapiens (Human)	81
ENSG00000121413	Q8TBC5	reviewed	ZSC18_HUMAN	Zinc finger and SCAN domain-containing protein 18 (Zinc finger protein 447)	ZSCAN18 ZNF447	Homo sapiens (Human)	510
ENSG00000121413	A0A0C4DG78	unreviewed	A0A0C4DG78_HUMAN	Zinc finger and SCAN domain containing 18	ZSCAN18	Homo sapiens (Human)	407
ENSG00000121413	M0QXJ0	unreviewed	M0QXJ0_HUMAN	Zinc finger and SCAN domain containing 18	ZSCAN18	Homo sapiens (Human)	11
ENSG00000121413	M0QZ65	unreviewed	M0QZ65_HUMAN	Zinc finger and SCAN domain containing 18	ZSCAN18	Homo sapiens (Human)	52
ENSG00000121413	M0R111	unreviewed	M0R111_HUMAN	Zinc finger and SCAN domain containing 18	ZSCAN18	Homo sapiens (Human)	39
